EnsemblGeneID	Cellline1_CON	Cellline1_DEX	Cellline2_CON	Cellline2_DEX	Cellline3_CON	Cellline3_DEX
ENSG00000200247	0	0	0	0	0	0
ENSG00000200248	0	0	0	0	0	0
ENSG00000200250	0	0	0	0	0	0
ENSG00000200252	1	0	0	0	0	0
ENSG00000200253	0	1	0	1	6	4
ENSG00000200254	0	0	0	0	0	1
ENSG00000200256	0	0	0	0	0	0
ENSG00000200257	1	0	0	1	0	2
ENSG00000200259	0	0	0	0	0	0
ENSG00000200261	0	0	0	0	0	0
ENSG00000200262	0	0	0	0	0	0
ENSG00000200267	0	0	0	0	0	0
ENSG00000200269	0	0	0	0	0	0
ENSG00000200274	0	0	0	0	0	0
ENSG00000200275	0	0	0	0	0	0
ENSG00000200278	0	0	0	0	0	0
ENSG00000200279	0	2	0	0	1	0
ENSG00000200281	0	0	0	0	0	0
ENSG00000200283	0	0	0	0	0	0
ENSG00000200287	0	0	0	0	0	0
ENSG00000200288	0	0	0	0	0	0
ENSG00000200291	0	1	0	0	0	0
ENSG00000200293	0	0	0	0	0	1
ENSG00000200294	0	0	0	0	0	0
ENSG00000200295	0	0	0	0	1	0
ENSG00000200296	1	1	0	0	0	0
ENSG00000200298	0	0	0	0	0	0
ENSG00000200301	0	0	0	0	0	0
ENSG00000200303	0	0	0	0	0	0
ENSG00000200304	0	0	1	0	0	0
ENSG00000200305	0	0	0	0	0	0
ENSG00000200309	0	0	0	0	0	1
ENSG00000200310	0	0	0	0	0	0
ENSG00000200312	1	0	1	1	0	0
ENSG00000200313	0	0	0	0	0	0
ENSG00000200314	0	0	0	0	0	0
ENSG00000200318	0	0	0	0	0	0
ENSG00000200320	0	0	0	0	0	0
ENSG00000200325	0	0	0	0	0	0
ENSG00000200326	0	0	0	0	0	0
ENSG00000200327	0	0	0	0	0	0
ENSG00000200331	0	0	0	0	0	0
ENSG00000200332	0	1	1	1	0	0
ENSG00000200334	0	0	0	0	0	0
ENSG00000200336	20	41	0	4	6	19
ENSG00000200338	0	0	0	0	0	0
ENSG00000200340	0	0	0	0	1	0
ENSG00000200343	0	0	0	0	0	0
ENSG00000200344	2	1	2	5	2	0
ENSG00000200345	4	3	2	2	4	3
ENSG00000200347	0	0	0	0	0	0
ENSG00000200350	1	2	1	1	3	2
ENSG00000200351	0	1	0	1	0	2
ENSG00000200354	0	3	2	5	1	3
ENSG00000200355	1	2	0	0	0	0
ENSG00000200356	2	0	2	1	4	1
ENSG00000200360	0	0	0	0	0	0
ENSG00000200361	4	1	0	0	0	5
ENSG00000200366	0	0	0	0	0	0
ENSG00000200367	0	0	0	0	0	0
ENSG00000200369	0	0	0	0	0	0
ENSG00000200370	0	0	0	4	0	0
ENSG00000200372	0	0	0	0	0	0
ENSG00000200376	0	2	3	1	2	0
ENSG00000200377	0	0	0	0	0	0
ENSG00000200378	0	0	0	0	0	0
ENSG00000200379	0	0	0	0	0	0
ENSG00000200381	1	0	0	4	1	0
ENSG00000200385	0	0	0	0	0	0
ENSG00000200388	1	3	0	0	0	0
ENSG00000200389	0	0	0	0	0	0
ENSG00000200390	0	0	0	0	0	0
ENSG00000200391	0	0	0	0	0	0
ENSG00000200393	0	0	0	0	0	0
ENSG00000200394	1	0	1	1	0	0
ENSG00000200397	4	1	1	1	0	0
ENSG00000200398	0	0	0	0	0	0
ENSG00000200403	13	4	6	5	3	1
ENSG00000200406	0	0	0	0	0	0
ENSG00000200407	0	0	0	0	0	0
ENSG00000200408	0	0	0	0	0	0
ENSG00000200411	0	0	1	0	0	0
ENSG00000200413	0	0	0	0	0	0
ENSG00000200418	0	0	0	0	0	0
ENSG00000200419	0	0	0	1	1	0
ENSG00000200421	0	0	0	0	0	0
ENSG00000200422	0	0	0	0	0	0
ENSG00000200424	0	0	0	0	0	0
ENSG00000200427	0	0	0	0	0	0
ENSG00000200428	1	2	3	4	4	1
ENSG00000200431	0	0	0	0	0	0
ENSG00000200432	0	0	0	0	0	0
ENSG00000200434	0	0	0	0	0	0
ENSG00000200436	0	0	0	0	0	0
ENSG00000200437	0	0	0	0	0	0
ENSG00000200443	0	0	0	0	0	0
ENSG00000200444	0	0	0	0	0	0
ENSG00000200446	2	0	0	0	1	0
ENSG00000200448	0	0	0	0	0	0
ENSG00000200455	0	0	0	0	0	0
ENSG00000200456	0	0	0	0	0	0
ENSG00000200462	0	0	0	0	0	0
ENSG00000200463	0	0	0	0	0	0
ENSG00000200468	0	0	0	0	0	0
ENSG00000200469	0	0	0	0	0	0
ENSG00000200471	0	0	0	0	0	0
ENSG00000200472	0	0	0	0	0	0
ENSG00000200473	0	0	0	0	0	1
ENSG00000200475	0	0	0	0	0	0
ENSG00000200478	0	0	0	0	0	0
ENSG00000200480	0	0	0	0	0	0
ENSG00000200483	0	0	0	0	0	0
ENSG00000200484	0	0	0	0	0	0
ENSG00000200485	0	0	0	0	0	0
ENSG00000200486	0	0	0	0	0	0
ENSG00000200487	0	0	0	0	0	0
ENSG00000200488	4	3	0	40	10	0
ENSG00000200492	0	0	0	0	0	0
ENSG00000200494	0	0	0	0	0	0
ENSG00000200495	0	0	0	0	0	0
ENSG00000200496	0	0	0	0	0	0
ENSG00000200502	0	1	3	0	5	2
ENSG00000200503	0	0	0	0	0	0
ENSG00000200506	1	1	2	0	1	1
ENSG00000200508	0	0	0	0	0	0
ENSG00000200516	0	0	0	0	0	0
ENSG00000200520	0	0	0	0	0	0
ENSG00000200521	0	0	0	0	0	0
ENSG00000200522	0	0	0	0	0	0
ENSG00000200525	1	0	0	0	0	0
ENSG00000200526	0	0	0	0	0	0
ENSG00000200527	0	0	0	0	0	0
ENSG00000200528	3	2	0	0	0	0
ENSG00000200530	0	0	0	0	0	0
ENSG00000200534	25	27	37	20	37	21
ENSG00000200536	0	0	0	0	0	0
ENSG00000200537	0	0	0	0	0	0
ENSG00000200538	0	0	0	0	0	0
ENSG00000200544	0	0	0	0	0	0
ENSG00000200545	0	0	0	0	0	0
ENSG00000200547	0	0	0	0	0	0
ENSG00000200550	1	2	1	1	3	1
ENSG00000200552	0	0	0	0	1	0
ENSG00000200553	0	0	0	0	0	0
ENSG00000200554	0	0	0	0	0	0
ENSG00000200555	0	0	0	0	0	0
ENSG00000200556	0	0	0	0	0	0
ENSG00000200558	0	0	0	0	0	0
ENSG00000200560	0	0	2	0	0	0
ENSG00000200563	0	0	0	1	0	0
ENSG00000200564	0	0	0	0	0	0
ENSG00000200566	0	0	0	0	0	0
ENSG00000200570	0	0	0	0	0	0
ENSG00000200571	0	0	0	0	0	0
ENSG00000200572	0	0	0	0	0	0
ENSG00000200575	0	0	0	0	0	0
ENSG00000200579	3	1	1	2	2	2
ENSG00000200587	0	0	0	0	0	0
ENSG00000200591	3	2	1	2	1	0
ENSG00000200593	0	0	0	0	0	0
ENSG00000200594	0	0	0	0	0	1
ENSG00000200597	0	0	0	0	0	0
ENSG00000200600	0	0	0	0	0	0
ENSG00000200601	0	0	0	0	0	0
ENSG00000200605	0	0	0	0	0	0
ENSG00000200608	0	0	0	0	0	0
ENSG00000200610	0	0	4	3	0	0
ENSG00000200612	0	0	0	0	0	0
ENSG00000200613	0	0	0	0	0	0
ENSG00000200615	0	0	0	0	0	0
ENSG00000200616	0	0	0	0	0	0
ENSG00000200619	0	0	0	0	0	0
ENSG00000200620	0	0	0	0	1	0
ENSG00000200622	0	0	0	0	0	0
ENSG00000200623	0	0	0	0	0	0
ENSG00000200624	0	1	1	4	0	0
ENSG00000200626	0	0	0	0	0	0
ENSG00000200629	4	1	3	4	0	2
ENSG00000200630	0	0	0	0	0	0
ENSG00000200632	0	0	0	0	0	0
ENSG00000200635	0	0	0	0	0	0
ENSG00000200636	0	0	0	0	0	0
ENSG00000200637	0	0	0	1	0	0
ENSG00000200638	0	0	0	0	0	0
ENSG00000200645	0	0	0	0	0	0
ENSG00000200646	0	0	0	0	0	0
ENSG00000200648	0	0	0	0	0	0
ENSG00000200649	1	0	0	1	1	0
ENSG00000200650	0	0	0	0	0	0
ENSG00000200651	0	0	1	0	2	1
ENSG00000200652	0	0	1	0	0	0
ENSG00000200653	0	0	0	0	0	0
ENSG00000200656	0	0	0	0	0	0
ENSG00000200661	0	0	0	0	1	0
ENSG00000200664	0	0	0	0	0	0
ENSG00000200665	0	0	0	0	0	0
ENSG00000200670	0	0	0	0	0	0
ENSG00000200673	0	0	0	0	0	0
ENSG00000200674	4	2	0	2	0	1
ENSG00000200677	6	1	0	0	0	1
ENSG00000200680	0	0	0	0	0	0
ENSG00000200681	0	0	0	0	0	0
ENSG00000200683	0	0	0	0	0	0
ENSG00000200685	2	0	0	1	0	0
ENSG00000200686	0	0	0	0	0	0
ENSG00000200687	0	0	0	0	0	0
ENSG00000200688	0	0	2	0	0	0
ENSG00000200693	2	4	1	3	2	1
ENSG00000200701	0	0	0	0	0	0
ENSG00000200702	0	0	0	0	0	0
ENSG00000200703	0	0	0	0	0	0
ENSG00000200706	0	0	0	0	0	0
ENSG00000200708	0	0	0	0	0	0
ENSG00000200709	0	0	0	0	0	0
ENSG00000200711	0	0	0	0	0	0
ENSG00000200713	0	0	0	0	0	0
ENSG00000200714	9	9	8	4	9	4
ENSG00000200718	0	0	0	0	0	0
ENSG00000200719	0	1	0	0	1	0
ENSG00000200720	0	0	0	0	0	0
ENSG00000200726	0	0	0	0	0	0
ENSG00000200728	0	0	0	0	0	0
ENSG00000200731	1	0	0	0	0	0
ENSG00000200732	0	0	0	0	1	0
ENSG00000200733	0	0	0	0	0	0
ENSG00000200737	13	11	12	10	14	5
ENSG00000200738	0	0	0	0	0	0
ENSG00000200741	0	0	0	0	0	0
ENSG00000200742	2	5	7	1	2	2
ENSG00000200745	3	0	0	0	0	0
ENSG00000200750	0	0	0	0	0	0
ENSG00000200752	0	0	0	0	0	0
ENSG00000200753	0	0	0	0	0	0
ENSG00000200754	0	0	0	0	0	0
ENSG00000200755	0	0	0	0	0	0
ENSG00000200756	1	0	0	0	2	0
ENSG00000200757	0	0	0	0	0	0
ENSG00000200759	5	3	0	0	0	0
ENSG00000200761	0	0	0	0	0	0
ENSG00000200763	0	0	0	0	0	0
ENSG00000200764	0	0	0	0	0	0
ENSG00000200769	7	3	1	3	1	3
ENSG00000200774	0	0	0	0	0	0
ENSG00000200779	0	0	0	0	0	0
ENSG00000200783	0	0	1	0	0	0
ENSG00000200785	0	0	0	0	0	0
ENSG00000200786	0	0	0	0	0	0
ENSG00000200788	4	3	3	4	4	5
ENSG00000200789	0	0	0	1	0	4
ENSG00000200790	0	0	0	0	0	0
ENSG00000200792	0	0	1	0	1	0
ENSG00000200794	0	0	0	0	0	0
ENSG00000200795	0	0	1	6	1	0
ENSG00000200796	0	0	0	0	0	0
ENSG00000200799	1	0	0	0	0	0
ENSG00000200800	0	0	0	0	0	0
ENSG00000200801	0	0	0	0	0	0
ENSG00000200806	0	0	0	0	0	0
ENSG00000200807	0	0	0	0	0	0
ENSG00000200812	0	0	0	0	0	0
ENSG00000200814	1	0	0	0	0	0
ENSG00000200815	2	1	0	1	1	0
ENSG00000200816	0	0	4	1	3	0
ENSG00000200817	0	0	0	0	0	0
ENSG00000200818	0	0	0	0	0	0
ENSG00000200822	0	0	0	0	0	0
ENSG00000200823	0	0	0	0	1	0
ENSG00000200827	0	0	0	0	0	0
ENSG00000200829	0	0	0	0	0	0
ENSG00000200830	0	0	0	0	0	0
ENSG00000200831	0	0	0	0	0	0
ENSG00000200832	0	0	0	0	0	0
ENSG00000200833	0	0	0	0	0	0
ENSG00000200834	0	0	0	0	0	0
ENSG00000200839	1	1	1	1	2	0
ENSG00000200840	0	0	1	0	0	0
ENSG00000200842	0	0	0	0	0	0
ENSG00000200847	1	2	1	0	2	0
ENSG00000200849	0	0	0	0	0	0
ENSG00000200852	0	0	0	0	0	0
ENSG00000200855	0	0	0	1	0	0
ENSG00000200857	0	0	0	0	0	0
ENSG00000200860	0	0	0	0	0	0
ENSG00000200867	0	0	0	0	0	0
ENSG00000200869	0	0	0	0	0	0
ENSG00000200871	0	0	0	0	0	0
ENSG00000200872	0	0	0	0	0	0
ENSG00000200873	0	0	0	0	0	0
ENSG00000200874	0	0	0	0	0	0
ENSG00000200875	0	0	0	0	0	0
ENSG00000200877	0	0	0	0	0	0
ENSG00000200879	6	10	6	8	5	2
ENSG00000200882	0	0	0	0	0	0
ENSG00000200883	0	0	0	0	0	0
ENSG00000200884	0	0	0	0	0	0
ENSG00000200885	0	0	0	0	0	0
ENSG00000200887	0	0	0	0	1	0
ENSG00000200888	0	0	0	0	0	0
ENSG00000200889	0	0	0	0	0	0
ENSG00000200890	0	0	0	0	0	0
ENSG00000200891	0	0	0	0	0	0
ENSG00000200893	0	0	2	0	0	0
ENSG00000200895	0	0	0	0	0	0
ENSG00000200897	0	0	0	0	0	0
ENSG00000200898	0	0	0	0	0	0
ENSG00000200902	0	0	0	0	1	0
ENSG00000200903	0	0	0	0	0	0
ENSG00000200906	0	0	0	0	1	0
ENSG00000200913	12	7	4	4	14	6
ENSG00000200914	1	0	0	1	7	4
ENSG00000200917	4	0	1	0	0	0
ENSG00000200922	0	0	0	0	0	0
ENSG00000200924	1	2	4	4	0	3
ENSG00000200926	0	0	0	0	0	0
ENSG00000200935	0	0	0	0	0	0
ENSG00000200941	0	0	0	0	0	0
ENSG00000200942	0	0	0	0	0	0
ENSG00000200949	0	0	0	0	0	0
ENSG00000200953	0	2	0	0	0	0
ENSG00000200957	0	0	0	0	0	0
ENSG00000200959	1	0	2	4	4	0
ENSG00000200963	0	0	0	0	0	0
ENSG00000200966	2	2	1	3	1	2
ENSG00000200969	0	0	0	0	0	0
ENSG00000200972	0	0	0	1	0	0
ENSG00000200974	0	0	0	0	0	0
ENSG00000200975	0	0	0	0	0	0
ENSG00000200976	0	1	0	0	0	0
ENSG00000200982	0	0	0	0	0	0
ENSG00000200983	0	0	0	0	0	0
ENSG00000200985	0	0	0	0	0	0
ENSG00000200986	0	0	0	0	0	0
ENSG00000200987	0	0	0	0	0	0
ENSG00000200991	0	0	1	0	0	0
ENSG00000200997	1	0	0	0	0	0
ENSG00000200998	1	0	0	0	1	0
ENSG00000200999	1	1	0	0	0	0
ENSG00000201000	0	0	0	0	0	0
ENSG00000201001	0	0	1	0	0	0
ENSG00000201003	1	0	0	0	1	1
ENSG00000201006	0	0	0	0	0	0
ENSG00000201009	0	0	0	0	0	0
ENSG00000201010	0	0	0	0	0	0
ENSG00000201012	0	0	1	0	0	0
ENSG00000201013	0	0	0	0	0	0
ENSG00000201014	0	0	0	0	0	0
ENSG00000201015	0	0	0	0	0	0
ENSG00000201016	0	0	0	0	0	0
ENSG00000201021	0	0	0	0	0	0
ENSG00000201023	0	0	0	0	0	0
ENSG00000201025	0	0	0	0	0	0
ENSG00000201026	0	0	0	0	0	0
ENSG00000201027	0	0	0	0	0	0
ENSG00000201028	0	0	0	0	0	0
ENSG00000201031	0	2	0	0	0	0
ENSG00000201032	0	0	0	0	0	0
ENSG00000201033	0	0	0	0	1	0
ENSG00000201034	0	1	0	0	0	0
ENSG00000201035	0	0	0	0	0	0
ENSG00000201036	0	0	0	0	1	1
ENSG00000201041	3	0	1	0	2	0
ENSG00000201042	0	0	0	0	0	0
ENSG00000201044	0	0	0	0	0	0
ENSG00000201047	0	0	0	1	0	0
ENSG00000201048	0	0	0	0	0	0
ENSG00000201050	0	0	0	0	0	0
ENSG00000201059	0	0	0	0	0	0
ENSG00000201065	0	0	0	0	0	0
ENSG00000201066	0	0	0	0	0	0
ENSG00000201070	0	0	0	0	0	0
ENSG00000201071	0	0	0	1	0	0
ENSG00000201074	0	0	0	0	0	0
ENSG00000201075	0	0	0	0	0	0
ENSG00000201076	0	0	0	0	0	0
ENSG00000201077	0	1	0	0	0	0
ENSG00000201078	0	0	0	0	0	0
ENSG00000201080	0	0	0	1	0	0
ENSG00000201084	2	0	1	1	0	0
ENSG00000201085	0	0	1	0	0	0
ENSG00000201086	0	0	0	0	0	1
ENSG00000201088	0	0	0	0	0	0
ENSG00000201095	0	0	0	0	0	0
ENSG00000201096	0	0	0	0	0	0
ENSG00000201097	0	0	0	0	0	0
ENSG00000201098	1	1	0	3	1	0
ENSG00000201102	0	0	0	0	0	0
ENSG00000201104	0	0	0	0	0	0
ENSG00000201109	0	0	0	1	0	0
ENSG00000201113	1	0	0	0	0	0
ENSG00000201114	0	0	0	0	0	0
ENSG00000201118	3	0	0	0	0	1
ENSG00000201119	0	0	0	0	0	0
ENSG00000201121	1	0	0	1	1	0
ENSG00000201126	0	0	0	0	0	0
ENSG00000201129	0	0	0	0	0	0
ENSG00000201133	0	0	0	0	0	0
ENSG00000201134	0	0	0	0	1	0
ENSG00000201135	0	0	0	0	0	0
ENSG00000201136	0	0	0	0	1	0
ENSG00000201140	0	0	0	0	0	0
ENSG00000201142	0	0	0	0	0	0
ENSG00000201143	0	0	0	0	0	0
ENSG00000201145	0	0	0	0	0	1
ENSG00000201148	0	0	0	0	0	0
ENSG00000201151	9	7	6	2	4	8
ENSG00000201153	0	0	0	0	0	0
ENSG00000201155	0	0	1	0	0	0
ENSG00000201157	1	0	1	0	0	0
ENSG00000201160	0	0	0	0	0	0
ENSG00000201161	0	0	0	0	0	0
ENSG00000201162	0	0	0	0	0	0
ENSG00000201164	0	1	0	1	0	0
ENSG00000201165	0	0	0	0	0	0
ENSG00000201168	0	0	0	0	0	0
ENSG00000201170	0	0	0	0	0	0
ENSG00000201176	1	1	2	1	2	0
ENSG00000201178	0	0	0	0	0	0
ENSG00000201179	0	0	0	0	0	0
ENSG00000201180	0	0	0	0	0	0
ENSG00000201182	0	0	0	0	0	0
ENSG00000201183	2	2	5	5	8	2
ENSG00000201184	0	0	0	0	0	0
ENSG00000201185	0	0	0	0	0	0
ENSG00000201186	0	0	0	0	0	0
ENSG00000201196	0	0	0	0	0	0
ENSG00000201198	0	0	0	0	0	0
ENSG00000201201	0	0	0	0	0	0
ENSG00000201204	0	0	0	0	0	0
ENSG00000201207	14	10	24	12	15	7
ENSG00000201208	2	6	3	5	4	1
ENSG00000201209	0	0	0	0	0	0
ENSG00000201210	0	0	0	0	0	0
ENSG00000201216	0	0	0	0	0	0
ENSG00000201217	9	10	3	7	6	11
ENSG00000201218	0	0	0	0	0	0
ENSG00000201221	0	0	0	0	0	0
ENSG00000201223	0	0	0	0	0	1
ENSG00000201227	0	0	0	0	0	0
ENSG00000201228	0	0	0	0	0	0
ENSG00000201229	0	0	0	0	0	0
ENSG00000201231	0	0	0	1	1	0
ENSG00000201239	0	2	0	1	0	1
ENSG00000201240	0	0	0	0	0	0
ENSG00000201241	0	0	0	0	0	0
ENSG00000201242	0	0	0	0	0	0
ENSG00000201243	0	0	0	0	0	0
ENSG00000201245	0	0	0	0	0	0
ENSG00000201247	0	0	0	0	0	0
ENSG00000201253	0	0	0	0	0	0
ENSG00000201255	0	0	0	0	0	0
ENSG00000201260	0	0	0	0	0	0
ENSG00000201263	0	0	0	0	0	0
ENSG00000201264	2	0	1	4	1	2
ENSG00000201270	0	0	0	0	0	0
ENSG00000201271	0	0	0	0	0	0
ENSG00000201273	0	0	0	0	0	0
ENSG00000201274	0	0	0	0	0	0
ENSG00000201277	0	0	0	0	0	0
ENSG00000201279	0	0	0	0	0	0
ENSG00000201282	0	0	0	0	0	0
ENSG00000201285	0	0	0	0	0	0
ENSG00000201287	0	0	0	0	0	0
ENSG00000201288	0	0	0	0	0	0
ENSG00000201289	0	0	0	0	0	0
ENSG00000201291	0	0	0	0	0	0
ENSG00000201292	0	0	0	0	0	0
ENSG00000201294	0	0	0	0	1	0
ENSG00000201296	0	0	0	0	0	0
ENSG00000201297	0	0	0	0	0	0
ENSG00000201298	0	0	0	1	0	0
ENSG00000201300	0	0	0	0	0	0
ENSG00000201301	0	0	0	0	0	0
ENSG00000201302	26	5	12	17	12	10
ENSG00000201308	0	0	0	0	0	0
ENSG00000201309	0	0	0	0	0	0
ENSG00000201311	0	0	0	0	0	0
ENSG00000201312	0	0	0	0	0	0
ENSG00000201314	0	0	0	0	0	0
ENSG00000201315	0	0	0	0	0	0
ENSG00000201316	0	0	0	0	0	0
ENSG00000201317	0	0	0	0	0	0
ENSG00000201318	0	0	0	0	0	0
ENSG00000201321	0	0	0	0	0	0
ENSG00000201324	0	0	0	0	0	0
ENSG00000201325	0	0	0	0	0	0
ENSG00000201326	0	0	0	0	0	0
ENSG00000201329	0	0	0	0	0	0
ENSG00000201330	0	0	0	0	0	0
ENSG00000201331	0	0	0	0	0	0
ENSG00000201339	0	0	0	0	0	0
ENSG00000201340	0	1	1	0	0	0
ENSG00000201341	0	0	0	0	0	0
ENSG00000201342	0	0	0	0	1	0
ENSG00000201343	0	0	0	0	0	0
ENSG00000201346	0	0	0	0	0	0
ENSG00000201347	0	0	0	0	0	0
ENSG00000201348	0	0	0	0	0	0
ENSG00000201351	0	0	0	0	0	0
ENSG00000201354	1	3	0	0	1	2
ENSG00000201355	1	0	0	3	0	0
ENSG00000201356	0	0	0	0	0	0
ENSG00000201358	0	0	0	0	0	0
ENSG00000201361	0	0	0	0	0	0
ENSG00000201363	0	0	0	0	0	0
ENSG00000201364	0	0	0	0	0	0
ENSG00000201365	0	0	0	0	0	1
ENSG00000201367	0	0	0	0	0	1
ENSG00000201368	0	0	0	0	0	0
ENSG00000201370	0	0	0	0	0	0
ENSG00000201371	3	0	1	0	0	0
ENSG00000201372	0	0	0	0	0	0
ENSG00000201376	3	0	0	0	1	0
ENSG00000201377	0	0	0	0	0	0
ENSG00000201379	0	0	0	0	0	0
ENSG00000201382	1	4	0	0	0	0
ENSG00000201384	1	0	0	0	0	0
ENSG00000201386	0	0	0	0	0	1
ENSG00000201388	3	0	5	3	2	0
ENSG00000201390	0	0	0	0	0	0
ENSG00000201392	0	0	0	0	0	0
ENSG00000201393	0	0	0	0	0	0
ENSG00000201394	0	0	0	0	0	0
ENSG00000201395	0	0	0	0	0	0
ENSG00000201398	0	0	0	0	0	0
ENSG00000201403	0	0	0	0	0	0
ENSG00000201405	0	0	0	0	0	0
ENSG00000201407	0	0	0	0	0	0
ENSG00000201410	0	0	0	0	0	0
ENSG00000201412	0	0	0	0	0	0
ENSG00000201413	0	0	0	0	0	0
ENSG00000201415	0	0	0	0	0	0
ENSG00000201420	0	0	0	0	0	0
ENSG00000201421	0	0	0	0	0	0
ENSG00000201423	0	0	0	0	0	0
ENSG00000201426	0	0	0	0	0	0
ENSG00000201428	3	3	0	23	3	0
ENSG00000201431	0	0	0	0	0	0
ENSG00000201432	0	1	0	0	0	0
ENSG00000201433	1	0	1	0	0	0
ENSG00000201435	1	0	0	0	0	0
ENSG00000201436	0	0	0	0	0	0
ENSG00000201439	0	0	0	0	0	0
ENSG00000201440	0	0	0	0	0	0
ENSG00000201441	1	0	0	2	1	0
ENSG00000201442	0	0	0	0	0	0
ENSG00000201443	0	0	0	0	0	0
ENSG00000201444	1	0	0	0	0	0
ENSG00000201447	0	0	0	0	0	0
ENSG00000201448	0	0	0	0	0	1
ENSG00000201451	1	1	1	3	4	2
ENSG00000201452	0	0	0	0	0	0
ENSG00000201457	13	5	20	19	6	7
ENSG00000201458	0	0	0	0	0	0
ENSG00000201464	0	0	0	0	0	0
ENSG00000201465	0	0	0	0	0	0
ENSG00000201466	1	0	0	0	0	0
ENSG00000201467	0	0	0	0	0	0
ENSG00000201469	0	0	1	4	1	0
ENSG00000201470	0	0	0	0	0	0
ENSG00000201474	0	0	0	0	0	0
ENSG00000201476	0	0	0	0	0	0
ENSG00000201482	0	0	0	0	0	0
ENSG00000201483	0	0	0	0	0	0
ENSG00000201487	0	0	0	0	0	0
ENSG00000201489	0	0	0	0	0	0
ENSG00000201491	0	0	0	0	0	0
ENSG00000201492	4	3	2	4	4	2
ENSG00000201493	0	0	0	0	0	0
ENSG00000201496	60	52	26	15	9	18
ENSG00000201498	0	0	0	0	0	0
ENSG00000201499	7	7	11	9	3	5
ENSG00000201500	0	0	0	0	0	1
ENSG00000201501	0	0	0	1	0	0
ENSG00000201502	0	0	0	0	0	0
ENSG00000201510	0	0	0	0	0	0
ENSG00000201511	0	1	0	0	0	0
ENSG00000201512	26	20	19	11	12	14
ENSG00000201516	0	0	0	0	0	0
ENSG00000201517	0	0	0	0	0	0
ENSG00000201518	0	0	0	0	0	0
ENSG00000201519	0	0	0	0	0	0
ENSG00000201523	0	0	0	0	0	0
ENSG00000201524	0	0	0	0	0	0
ENSG00000201527	0	0	0	0	0	0
ENSG00000201529	0	1	0	1	0	0
ENSG00000201532	0	0	0	0	0	0
ENSG00000201533	1	1	1	0	1	0
ENSG00000201535	0	0	0	0	0	0
ENSG00000201541	0	0	0	0	0	0
ENSG00000201542	0	0	0	0	0	0
ENSG00000201544	3	0	5	1	2	0
ENSG00000201545	0	0	0	3	0	1
ENSG00000201547	0	0	0	0	0	0
ENSG00000201548	0	0	0	0	0	0
ENSG00000201549	0	0	0	0	0	0
ENSG00000201550	0	0	1	0	0	0
ENSG00000201554	0	0	0	0	0	0
ENSG00000201555	6	8	2	4	4	4
ENSG00000201557	0	0	0	0	0	0
ENSG00000201558	0	0	0	2	0	1
ENSG00000201560	0	0	1	0	1	0
ENSG00000201563	2	1	1	3	2	1
ENSG00000201564	0	0	0	0	0	0
ENSG00000201565	0	0	0	0	0	0
ENSG00000201566	0	0	0	0	0	0
ENSG00000201567	0	0	0	0	0	0
ENSG00000201569	0	0	0	0	0	0
ENSG00000201570	0	0	0	0	0	0
ENSG00000201573	2	1	5	0	2	1
ENSG00000201574	0	0	0	0	0	0
ENSG00000201579	9	6	5	2	5	5
ENSG00000201581	0	0	0	0	0	0
ENSG00000201583	0	0	0	0	0	0
ENSG00000201584	0	0	0	0	0	0
ENSG00000201586	1	0	0	1	0	0
ENSG00000201588	0	1	0	2	0	0
ENSG00000201591	0	0	0	0	0	0
ENSG00000201592	0	0	0	0	2	0
ENSG00000201594	0	0	0	0	0	0
ENSG00000201595	1	2	1	1	1	1
ENSG00000201596	0	0	0	0	0	0
ENSG00000201598	0	0	0	0	0	0
ENSG00000201600	1	0	0	1	0	0
ENSG00000201602	0	0	0	0	0	0
ENSG00000201604	0	0	0	0	0	0
ENSG00000201607	0	0	0	0	0	0
ENSG00000201608	0	0	0	1	0	0
ENSG00000201609	0	0	0	0	0	0
ENSG00000201610	0	0	0	0	0	0
ENSG00000201612	0	0	0	0	0	0
ENSG00000201613	0	0	0	0	0	0
ENSG00000201614	0	0	0	0	0	0
ENSG00000201616	2	1	0	1	1	2
ENSG00000201618	0	0	0	0	0	0
ENSG00000201619	0	0	0	0	0	0
ENSG00000201620	0	0	0	0	0	0
ENSG00000201622	0	0	0	0	0	0
ENSG00000201623	0	0	0	0	0	0
ENSG00000201624	0	0	0	0	0	0
ENSG00000201627	0	0	0	0	0	0
ENSG00000201628	0	0	0	0	0	0
ENSG00000201633	0	0	0	0	0	0
ENSG00000201634	0	0	0	0	0	0
ENSG00000201635	0	0	0	0	0	0
ENSG00000201638	0	0	0	0	0	0
ENSG00000201640	0	0	0	0	0	0
ENSG00000201641	0	0	0	0	0	0
ENSG00000201642	0	0	0	0	0	0
ENSG00000201643	0	1	0	0	0	0
ENSG00000201644	0	0	0	0	0	0
ENSG00000201648	0	0	0	0	0	0
ENSG00000201649	0	0	0	0	0	0
ENSG00000201654	0	1	0	0	0	0
ENSG00000201658	0	0	0	0	0	0
ENSG00000201659	4	0	2	1	4	0
ENSG00000201660	0	0	0	0	0	0
ENSG00000201662	0	0	0	0	0	0
ENSG00000201663	0	0	0	0	0	0
ENSG00000201665	0	0	0	0	0	0
ENSG00000201666	0	0	0	0	0	0
ENSG00000201668	1	0	0	0	0	0
ENSG00000201671	1	0	0	0	0	0
ENSG00000201672	0	2	0	2	3	1
