"Cell_types"	"Human"	"Theria (Live birth Mammals)"	"Mammalia (Placental mammals, Marsupials and Monotremes)"	"Amniota (Four limbed vertebrates with terrestrial eggs)"	"Euteleostomi (Bony vertebrates)"	"Chordata (Have a notochord/spinal column)"	"Deuterostomia (Mouth comes second, after anus)"	"Coelomata (Body cavity forming)"	"Bilateria (Bilateral symmetry forming)"	"Eumetazoa (True tissue forming animals)"	"Opisthokonta (Animal-like and Fungi-like)"	"Eukaryota"	"Cellular organisms"
"skeletal muscle cells differentiated into myotubes - multinucleated"	0.105461563491788	-0.751773693279773	-0.546418263891913	-0.642736079215819	-0.037408979540558	-0.961390350017999	-0.682710246600959	-0.566251383216651	-0.379783169852312	-0.142776710189233	-0.0522793130624016	-0.0968807773738847	0.605549371863618
"skeletal muscle satellite cells"	0.410633797319699	0.101696059584814	-1.14009945073737	-0.0181125477941373	0.269529993606176	0.501191012699025	1.06871748940314	0.132221914507217	0.657514836338704	-0.423796786973958	-0.00701378871330367	-0.068507181142205	-0.132096954416632
"skin"	1.32871356015233	-0.0333344524743609	2.16168746288958	-0.406897448640669	0.640122897078581	1.92002530676267	1.15605775369662	0.882095706271619	1.12712826596721	1.21479325394084	-0.0547431189907395	-1.44573566023332	-0.565839938209462
"skin - palm"	2.19103354084669	-0.442775559667649	0.0288735754991362	-1.46510782668615	0.181200318528058	-1.22560444909515	-1.21765345714508	-0.225152447276309	-0.163308187385157	-1.39684702362355	0.432365519400712	0.230245777705939	0.539376161466487
"small airway epithelial cells"	0.0802107480978107	0.488509097085561	0.315331128951353	-0.448982308980648	0.0699916878422457	0.784552811475023	0.792290436176261	0.66719612011495	0.680322810397914	0.565129497058785	0.143513310317636	0.0189155614656945	-0.555586059359558
"small intestine"	1.05396889175743	0.942759397168415	1.12729854260286	0.317695045651688	1.0260473427447	1.6375683954295	0.223010371209139	0.734488002854992	1.2684382090792	0.901888798088914	0.252596933220815	-1.30762982114523	-0.786656591398899
"smooth muscle"	0.995567285647842	1.25945613163496	1.03199691848633	1.05079923683959	1.65768362469073	1.27478890660763	1.20127126544228	1.4359591490147	0.298408025199773	1.66401905145899	0.204497692119982	-1.57948197284815	-1.33783091068253
"smooth muscle cells - aortic"	0.143486960787543	-0.688489153721853	-0.485918471123667	-1.27858558805147	-0.338370555714807	-0.584575805419692	-0.280996124842347	-0.350044905594372	-1.37427894400693	-0.634391656318764	-1.65622111171526	0.13321450144171	0.926147161153879
"smooth muscle cells - bladder"	0.0285458716121041	0.83517603703168	-1.20081513746279	0.505751076407155	0.662252492927306	1.93477486145548	-0.190098920048683	-0.143105589952083	0.545399689591949	0.266119422086957	-0.335693545753536	-1.08156733669163	-0.193814138678284
"smooth muscle cells - brachiocephalic"	0.00157921341055945	-1.37327690556821	-1.84152884662757	-1.95555901470887	-0.639050592182816	-0.147785884018753	-0.898452502867518	-1.48666759425343	-2.01221911773535	-0.978299424744346	-2.04869507520334	0.913024026186191	1.3837193709513
"smooth muscle cells - brain vascular"	0.507677900224321	-0.295658320477444	-1.01657888747919	-0.660523560880435	0.0590589724829493	0.45310187188916	1.26285658721098	-0.293098420587831	-1.043685301209	-0.506412812656518	-0.298354908644023	0.110238997342441	0.220253729731205
"smooth muscle cells - bronchial"	-0.472813496280564	-0.890700217695698	-0.136305016650462	-1.63161841701609	-0.406581887305244	-0.60205487878476	-0.625922212552645	-0.689064741717839	-2.6903646197439	-1.6819656778047	-1.67100049715743	-0.620604103854796	1.72726684996702
"smooth muscle cells - carotid"	0.550614652026224	-0.953366908642849	-1.17597807325379	-2.01893985292894	-1.01965566215354	-0.984194958346491	-1.76684544206879	-1.22793678115998	-0.338753057855252	0.00114663141887141	-1.3297368427879	-0.196723130314063	1.47170029052284
"smooth muscle cells - colonic"	0.0923014422628229	-0.228572342958656	-1.11064852750672	-0.435008950433067	0.585441344045948	0.947236635722832	1.11500594142109	0.184199413206188	0.711897727448286	-0.653355746127499	-0.31741973520407	-0.157898868062969	-0.0454989486467237
"smooth muscle cells - coronary artery"	0.42460085919311	-1.03031523747204	-0.0386560147834845	-1.03492058990173	-0.507737760229668	-0.64475949006582	-0.90276561171249	-1.20658447606146	-2.01696544985676	-0.989469869134852	-1.2759240056152	-0.0169396912097883	1.36488716131227
"smooth muscle cells - esophageal"	0.177208390325178	-0.525102248452187	-0.432266447898029	-0.907178116715425	-0.466401150123896	-0.664991973484478	-0.565701051573299	-0.868636593694477	-1.31017374600483	-1.15872375213436	-0.286911664004839	-0.81377383092133	1.32770863255626
"smooth muscle cells - internal thoracic artery"	-0.421053287388511	-1.3672000658439	-0.0265018452856583	-1.39810953790097	-0.631806990041361	-1.28578053228426	-0.89196832712077	-0.906402544974224	-0.825352883177049	-0.802344648514394	-1.37392755621925	0.477009941809208	1.2762601218225
"smooth muscle cells - intestinal"	-0.740661378091608	-1.12005212569272	-0.704512670671598	-1.23585466197756	-0.588256601999767	-0.0141619505266411	0.454286851568085	-0.976831088048498	0.429413762160383	-1.40712094594947	-0.567840794645207	0.920903187346971	0.853001161340609
"smooth muscle cells - prostate"	0.303394687866744	-0.434754051014336	-0.812108930943407	-0.823668759171935	0.0472863578544917	0.804912322952191	-0.00282280903096015	-0.512445702700218	-0.754958357411002	-0.386606930143101	-0.58211396221837	0.206752812946736	0.305820251004045
"smooth muscle cells - pulmonary artery"	-0.712337330931255	-1.20359641081165	-1.60693819466239	-2.0204002960433	-0.507477968069501	-1.60862343219612	-0.585850885092026	-0.488862333130041	-1.04092391536219	-0.761111486516037	0.255875100928943	0.245542220261101	1.03661591863977
"smooth muscle cells - subclavian artery"	0.240050326810469	-1.29357978389758	-0.332282636948082	-1.36937955648104	-0.0983647094424324	-0.380519708411142	-0.463214506500043	-0.331971960774728	-2.30401204210056	-0.313236298736512	-1.45845610276871	0.030219630683452	0.903198002748206
"smooth muscle cells - tracheal"	-1.25263626142242	-0.84007536845798	0.0425819902825419	-1.92695023136444	-0.425075695549611	-0.878688676379642	-1.20641221273773	-1.69189616193034	-0.742809249375597	-2.41442454638439	-0.921322717582129	-0.36563541731996	2.03356175926487
"smooth muscle cells - umbilical artery"	-0.371380980502409	-1.12752890608478	-0.711964606549674	-0.917037036175569	-0.119916235109524	-0.884805842158261	-0.203894493212582	-0.612064617841099	-0.613547045887307	-0.174371014893481	-0.248276079992202	-0.0575900565753059	0.75305885960823
"smooth muscle cells - umbilical vein"	-0.235036990785979	-1.53607025440098	-1.5735884167603	-1.40834250249056	-0.532893842664737	-2.26364542349836	-0.143350626691557	-1.42562072256829	-1.6193150951841	-0.992603178683669	-1.00986748436341	-0.969722820892005	2.04803375490844
"smooth muscle cells - uterine"	0.297105281755011	-0.742097836615927	-0.82100375255576	-1.14543170236098	0.210378515013669	0.2298425598322	-0.0137637747024858	-0.586860515960868	-1.77464983446627	-0.479571661252242	-1.1717059036453	0.465404298080524	0.499415963904359
"spinal cord"	0.522398764141668	1.2077393651686	1.2992925476003	0.982251043465769	1.05735948888735	0.522050949185663	0.101137860829311	1.10941192962212	1.05229965079257	0.920501560364949	0.77679685761463	-0.779970299567242	-1.11914646999694
"spinal cord - adult"	0.462433898675327	0.831108629150179	1.18364856442888	1.16853074200721	1.38667111844363	0.99145878899029	0.273839647641555	1.11971057796034	1.34188786937127	1.14154251002002	0.969743777616018	-1.01773799924984	-1.2371300905786
"spleen"	0.638459324302192	1.65143481949105	0.941443415600938	0.84978200249549	1.06826134635943	0.809047912835613	0.580051093505476	1.10919179428459	1.02618460385476	1.00294985954227	0.626603326171565	-0.894883077212439	-1.19575995627104
"stomach"	0.977741154821524	1.39289667520577	-0.289070824688785	1.0282164170618	1.5745710220028	1.82184893289391	0.640533765707273	1.49805877777831	2.36932630026004	1.93703770120166	0.786956114298434	-1.86145384554036	-1.4891479472677
"submaxillary gland"	2.38492617358584	-0.16852882243584	-0.203275378216287	-0.766831556766616	-0.0812645738012448	-0.209174801515941	-0.689992487393929	-0.497841898919181	0.675424406655418	-0.213364112974458	0.559103084480302	-0.0724690909634514	0.163423399949366
"substantia nigra"	1.0187238720108	1.63547346678609	1.06978458284001	1.34681474927689	1.0136846390501	1.08764539255358	0.171131190602348	1.5910735319359	0.768104233919213	0.776474849726004	0.677637377791061	-0.87364176960657	-1.32908969388395
"substantia nigra - adult"	1.84645453952985	-2.82776766308842	1.3701705838304	-2.59201533046879	-0.360665506091653	-2.24103371042034	-0.117756223823733	-2.90071632496253	1.58501073814905	-5.65192357233702	-4.19197353783459	0.85643005135116	3.46444641456929
"synoviocyte"	0.105282704269073	-1.09648781095087	-1.7158175834048	-1.50277772281701	0.464523499244448	-1.08879801574199	-1.11441849633606	-1.42586970146458	-3.04698773360001	-0.0510314182508269	-2.51021538758408	0.196634036528963	1.21318989887937
"temporal lobe"	1.11944727231403	1.91064995916874	-0.486428795146436	1.47136664993834	1.05034903830417	0.802623711496692	0.907273619601855	2.13693520549966	0.37981094544405	1.5130952436527	1.13393125025414	-1.50003659070322	-1.54365231515705
"temporal lobe fetal"	-0.103488761676065	0.366449538177148	0.647173798274961	0.377931684864685	0.247625042215522	0.413661119374592	-0.710631745943928	0.532971818857929	1.13989831190265	-0.30607853500932	0.522431629300869	0.0325724667027502	-0.389802055386354
"tenocyte"	0.455019619712553	-0.701652974637196	1.02209803031189	-0.843096957588945	0.4495244925781	0.440456803541618	-0.403184459503173	-0.702483843167548	-0.452158244968764	-0.210520635534677	-1.62802028215691	0.107778454945393	0.463534421855656
"testis"	1.38858940923522	1.7441210088441	-0.160169787481972	0.882772522227373	0.316800266374816	-0.351784325971996	0.799086897469358	0.623388266212251	0.453301811743398	0.865560518225275	-0.903882728636714	0.0226293139823251	-0.809102160574545
"thalamus"	1.23233749372907	1.71650556568435	-0.34958120957244	0.969496491485426	1.10067693856679	0.906963787072176	0.0425788131156488	1.74601853641887	0.175551605500305	1.08319055175259	1.42241315465564	-0.848237781034221	-1.51027247251464
"thalamus - adult"	1.07381918074777	0.806866499944311	1.15969088428628	0.4740482443457	1.16045969901101	1.20162936772003	0.52352116924386	1.19323747456654	0.879433524149957	1.20523602446916	0.716481616131919	-0.852493205742073	-1.2043090393977
"throat"	1.94331474627387	0.968905950497543	1.07189680593378	0.681625399479922	1.50805972916337	1.32681962158361	0.173036474185943	0.974879711650061	0.770719760240014	1.29773757705499	0.777684194345482	-1.47759652356507	-1.12728077132119
"thymus"	1.13455947914966	1.50929688396466	1.25880886190081	0.952476540748948	0.458140433291632	-0.132309228386973	-0.759787577646442	0.739476434024261	1.00216946055733	0.421010880480995	0.77321109393268	-0.406533880422924	-0.798436926949688
"thyroid"	1.38000207364482	1.72912102883183	1.15102180382614	0.468203723053188	1.400081750005	2.02840733936667	0.515345975988772	0.659669478099522	0.868698764082475	1.01172136907132	0.886043160049108	-1.20200702883733	-1.24263971152297
"tongue"	1.50164113072913	-0.0794727460216566	0.394862675152552	-0.400238142091253	0.980918415450781	1.29183394191966	0.881965000975883	0.0858789062714212	1.26719349402388	1.07989330209426	0.260832104665822	-1.27750929365297	-0.41788061330978
"tongue epidermis (fungiform papillae)"	8.53631192065672	-0.970680208315207	1.52372252100979	-3.98678263216359	1.87125905561363	1.0309946217404	-4.2851062567514	-1.69427719762291	4.05991630182959	0.0477100654685525	-5.9484435836652	-3.56091012502603	2.18920720417485
"tonsil"	1.65806867716067	2.06852768191889	0.693699397171222	0.913825833806442	1.48915594616942	1.50202879629592	0.840635062535997	1.65126837215925	1.10411836540722	0.875766145627268	1.13917516890294	-1.32338252732177	-1.5676677719226
"trabecular meshwork cells"	-0.139717788756357	-0.15345053668301	-0.290725086517282	-1.17224579801378	-0.634427408521357	-1.10506522233598	-1.12669382867272	-1.02243398929442	-2.26338577618086	-1.11516531354232	-0.591212793493668	0.127066530927384	1.19904925327391
"trachea"	1.90850322491816	1.25256555488139	1.02574147340721	0.516182367877425	1.45483339636329	1.85369272175075	0.928802839849849	1.17120994135517	1.55856000992655	0.965437644979212	0.940485922206854	-1.41709103899461	-1.28602350990885
"tracheal epithelial cells"	-1.38060439702081	-0.670318839361678	-0.364621943679044	-1.21250421297427	-0.775446968986107	-1.03834271156736	-0.148374526375441	-0.578332220934406	-0.123073104383115	-1.14242936898174	0.294551289169402	-0.213067164343719	1.13724975179066
"umbilical cord"	1.80917115550237	1.14003173657048	-0.0374430466254074	0.995599690008762	2.09758643496954	1.76971420117213	0.116765350267944	1.07896921511948	1.95778966149666	1.55477445636035	-0.0616399404089229	-2.01290999247036	-1.20001899791735
"universal rna - human normal tissues biochain"	0.953802640362092	0.937659577279373	2.24800978362065	0.0796609920169311	1.62543038459512	2.46511817919702	0.0755698793552134	1.0378043931475	1.05538276544397	0.884200157682727	0.871167866400442	-1.39423467001494	-1.15866562104187
"urethra"	2.14572655471539	0.380147758976643	1.79341741212456	-2.13523843786524	1.90293228140615	0.363622959677499	-2.74343913876914	-1.18401484207918	0.955372801674669	-0.546227586934322	-2.93041195119027	-0.492515777477588	0.585851616326239
"urothelial cells"	-0.280337779904723	-0.227631333335776	-0.546418263891913	-0.977140734510597	0.0859649999180776	0.224449283063588	-0.347144590860918	-0.0488432524940499	-0.913174625814095	-0.646508405817598	-0.0522793130624016	-1.05832565753856	0.728321542576998
"uterus"	0.993010872617095	1.17180012605568	1.02782528126653	0.915077957061765	1.89713546885592	1.73914881439048	1.19682416396485	1.37897699895356	0.716146816167528	1.19814841244365	0.476005719234309	-1.59815331566381	-1.34960463481314
"vagina"	0.61338006912877	1.59919051080289	0.897107850172484	1.46532980290228	1.78541728074435	2.13463151091922	1.05747511458322	1.60197387009491	0.968395234586527	2.2436309493253	0.142558107022505	-1.47409378996883	-1.78661596746485
"whole blood (ribopure)"	-0.263803522330586	-0.474227834109428	2.22844154346691	-0.454036309442337	-1.16965898864368	-0.401292880464284	-1.77729345699109	-1.10952992047538	0.199327553763339	-0.025067977231175	0.503262634090843	1.71029222416422	0.194304359215538
"transitional cell carcinoma cell line"	-0.244255826925193	-0.125442427188421	-1.10283137597901	-0.576877608433844	0.706718071025152	0.830432530814139	0.234663488515701	0.140648169481471	-0.219573865633574	-0.183675789279306	-0.289094731278474	-0.145731169216781	-0.103545084833722
"transitional-cell carcinoma cell line"	-0.594067758686826	-0.329340134053485	0.3298188347029	-0.144546282604202	-0.296366052237171	-0.243519431945527	0.215460287676347	0.00171024898386669	0.228960108859183	-0.162902240209728	0.603560302797801	0.775624418645052	-0.135624015437455
"tridermal teratoma cell line"	-0.1662964645611	0.707913331771811	-0.978795189566862	-0.784700319671149	1.06713730825421	0.247755879625727	1.93427977300691	0.239961600346396	0.955372801674669	0.391278456784237	0.484872640137541	-0.154325597257935	-0.666295307673901
"tubular adenocarcinoma cell line"	-0.690954624923231	0.156126698623221	0.0949227816685478	0.124830161738567	0.360490141345042	0.228783492248829	0.259228436178104	0.2461701553741	1.27965691536213	0.762004530914347	0.731590825269581	-0.295073362320113	-0.451911847898233
"wilms' tumor cell line"	-0.0514133331684796	-0.614854872722974	0.757645670833261	0.774331010317884	-0.751405600362108	-0.715044380804477	0.335486660303748	-0.119944533453475	-0.225947898186783	-0.819443633960873	0.0345054412811273	0.815510792578314	0.241804990180216
"xeroderma pigentosum b cell line"	-0.207341112306185	-0.141911222992765	-1.04409871982348	0.821427212833133	-1.36450010273297	-0.793111794721969	0.0133774607125059	-0.453923077768124	-0.123879722515196	-0.457330276700566	0.136917595960925	1.04297294129019	0.286230471523734
